,Season,Name,Transfer Sum,From,FromCountry,FromLanguage,FromLanguageFamily,To,ToCountry,ToLanguage,ToLanguageFamily
3926,Zugänge 13/14,Pascal Schürpf,Leihe,FC Basel,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3927,Zugänge 13/14,Kwang-ryong Pak,Leihe,FC Basel,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3928,Zugänge 13/14,Philipp Muntwiler,Leihe,FC Luzern,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3929,Zugänge 13/14,Simone Grippo,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Vaduz,Switzerland,German,Germanic
3930,Abgänge 13/14,David Harrer,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SV Kapfenberg,Austria,German,Germanic
3931,Abgänge 13/14,Haris Handzic,ablösefrei,FC Vaduz,Switzerland,German,Germanic,B. Banja Luka,Bosnia-Herzegovina,Bosnian,Slavic
3932,Abgänge 13/14,David Hasler,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Eschen-Mauren,Switzerland,German,Germanic
3933,Abgänge 13/14,Mariano Hassell,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Locarno,Switzerland,Italian,Romance
3934,Abgänge 13/14,Pascal Bader,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SC Cham,Switzerland,German,Germanic
3935,Abgänge 13/14,Dusan Cvetinovic,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Haugesund,Norway,Norwegian,Germanic
3936,Abgänge 13/14,Yves Oehri,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SC YF Juventus,Switzerland,German,Germanic
3937,Abgänge 13/14,Guilherme Afonso,ablösefrei,FC Vaduz,Switzerland,German,Germanic,1º de Agosto,Angola,Portuguese,Romance
3938,Abgänge 13/14,Philippe Erne,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Balzers,Switzerland,German,Germanic
3939,Abgänge 13/14,Heinz Barmettler,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Real Valladolid,Spain,Spanish,Romance
3940,Abgänge 13/14,Nicolas Gétaz,Leihe,FC Vaduz,Switzerland,German,Germanic,Le Mont LS,France,French,Romance
3941,Abgänge 13/14,Amin Tighazoui,?,FC Vaduz,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
3942,Abgänge 13/14,Zivko Kostadinovic,-,FC Vaduz,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3943,Abgänge 13/14,Kwang-ryong Pak,Leih-Ende,FC Vaduz,Switzerland,German,Germanic,FC Basel,Switzerland,German,Germanic
3944,Abgänge 13/14,Philipp Muntwiler,Leih-Ende,FC Vaduz,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
3945,Zugänge 12/13,Nico Abegglen,ablösefrei,FC St. Gallen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3946,Zugänge 12/13,Daniel Kaufmann,ablösefrei,Eschen-Mauren,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3947,Zugänge 12/13,Zivko Kostadinovic,ablösefrei,Stade Nyonnais,Switzerland,French,Romance,FC Vaduz,Switzerland,German,Germanic
3948,Zugänge 12/13,Andrea Maccoppi,ablösefrei,FC Locarno,Switzerland,Italian,Romance,FC Vaduz,Switzerland,German,Germanic
3949,Zugänge 12/13,Amin Tighazoui,ablösefrei,Neuweg,France,French,Romance,FC Vaduz,Switzerland,German,Germanic
3950,Zugänge 12/13,Mariano Hassell,ablösefrei,FC Locarno,Switzerland,Italian,Romance,FC Vaduz,Switzerland,German,Germanic
3951,Zugänge 12/13,Aleksandar Zarkovic,Leihe,FC Basel U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3952,Zugänge 12/13,Heinz Barmettler,?,Inter Baku,Azerbaijan,Azerbaijani,Turkic,FC Vaduz,Switzerland,German,Germanic
3953,Zugänge 12/13,Guilherme Afonso,?,FC Sion,Switzerland,French,Romance,FC Vaduz,Switzerland,German,Germanic
3954,Zugänge 12/13,Nicolas Gétaz,?,Lausanne-Sport,Switzerland,French,Romance,FC Vaduz,Switzerland,German,Germanic
3955,Zugänge 12/13,Vladan Milošević,?,FC Locarno,Switzerland,Italian,Romance,FC Vaduz,Switzerland,German,Germanic
3956,Zugänge 12/13,David Harrer,?,Austria Wien II,Austria,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3957,Zugänge 12/13,Claudio Majer,-,FC Vaduz U18,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3958,Zugänge 12/13,Philippe Erne,Leih-Ende,FC Balzers,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3959,Abgänge 12/13,Philippe Erne,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Balzers,Switzerland,German,Germanic
3960,Abgänge 12/13,Mariano Tripodi,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Caxias-RS,Brazil,Portuguese,Romance
3961,Abgänge 12/13,Pascal Cerrone,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
3962,Abgänge 12/13,Boban Antic,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SC Brühl SG,Switzerland,German,Germanic
3963,Abgänge 12/13,Moreno Merenda,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SC Cham,Switzerland,German,Germanic
3964,Abgänge 12/13,Reto Zanni,?,FC Vaduz,Switzerland,German,Germanic,SC Buochs,Switzerland,German,Germanic
3965,Abgänge 12/13,Peter Jehle,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
3966,Abgänge 12/13,Marco Ritzberger,-,FC Vaduz,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
3967,Abgänge 12/13,Mario Kienzl,-,FC Vaduz,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3968,Abgänge 12/13,Roland Schwegler,-,FC Vaduz,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
3969,Abgänge 12/13,Martin Rechsteiner,-,FC Vaduz,Switzerland,German,Germanic,pausiert,pausiert,pausiert,pausiert
3970,Zugänge 11/12,Nicolas Hasler,ablösefrei,Eschen-Mauren,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3971,Zugänge 11/12,Rafinha,Leihe,Metropolitano,Venezuela,Spanish,Romance,FC Vaduz,Switzerland,German,Germanic
3972,Zugänge 11/12,Mariano Tripodi,ablösefrei,Tochigi SC,Japan,Japanese,Japonic,FC Vaduz,Switzerland,German,Germanic
3973,Zugänge 11/12,Ramon Cecchini,ablösefrei,GC Zürich U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3974,Zugänge 11/12,Mario Kienzl,ablösefrei,Sturm Graz,Austria,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3975,Zugänge 11/12,Matthias Baron,ablösefrei,FC Basel,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3976,Zugänge 11/12,Boban Antic,ablösefrei,Rapperswil-Jona,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3977,Zugänge 11/12,Oliver Klaus,ablösefrei,Yverdon-Sport,Switzerland,French,Romance,FC Vaduz,Switzerland,German,Germanic
3978,Zugänge 11/12,Max Veloso,Leihe,FC Sion,Switzerland,French,Romance,FC Vaduz,Switzerland,German,Germanic
3979,Zugänge 11/12,Dusan Cvetinovic,?,FC Wohlen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3980,Abgänge 11/12,Sabiá,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Tochigi SC,Japan,Japanese,Japonic
3981,Abgänge 11/12,Fabio Rosamina,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Unbekannt,Unbekannt,Unbekannt,Unbekannt
3982,Abgänge 11/12,Damian Bellon,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SC Brühl SG,Switzerland,German,Germanic
3983,Abgänge 11/12,Marco Colocci,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Eschen-Mauren,Switzerland,German,Germanic
3984,Abgänge 11/12,Luca Denicola,-,FC Vaduz,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
3985,Abgänge 11/12,Benjamin Fischer,-,FC Vaduz,Switzerland,German,Germanic,pausiert,pausiert,pausiert,pausiert
3986,Abgänge 11/12,Florian Sturm,-,FC Vaduz,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3987,Zugänge 20/21,Ransford Selasi,ablösefrei,Juventus U23,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
3988,Zugänge 20/21,Joaquín Ardaiz,?,FC Chiasso,Switzerland,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
3989,Zugänge 20/21,Adrià Guerrero,Leihe,Valencia B,Spain,Spanish,Romance,FC Lugano,Switzerland,Italian,Romance
3990,Zugänge 20/21,Marcis Oss,Leihe,Spartaks,Russia,Russian,Slavic,FC Lugano,Switzerland,Italian,Romance
3991,Zugänge 20/21,Jens Odgaard,Leihe,US Sassuolo,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
3992,Zugänge 20/21,Kévin Monzialo,Leihe,Juventus U23,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
3993,Zugänge 20/21,Mickaël Facchinetti,Leihe,FC Sion,Switzerland,French,Romance,FC Lugano,Switzerland,Italian,Romance
3994,Zugänge 20/21,Sebastian Osigwe,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Lugano,Switzerland,Italian,Romance
3995,Abgänge 20/21,Filip Holender,,FC Lugano,Switzerland,Italian,Romance,Partizan,Serbia,Serbian,Slavic
3996,Abgänge 20/21,Domen Crnigoj,ablösefrei,FC Lugano,Switzerland,Italian,Romance,Venezia,Italy,Italian,Romance
3997,Abgänge 20/21,Eris Abedini,ablösefrei,FC Lugano,Switzerland,Italian,Romance,Granada B,Spain,Spanish,Romance
3998,Abgänge 20/21,Jefferson,ablösefrei,FC Lugano,Switzerland,Italian,Romance,Casa Pia,Portugal,Portuguese,Romance
3999,Abgänge 20/21,Leotrim Kryeziu,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Prishtina,Kosovo,Albanian,Albanian
4000,Abgänge 20/21,David Da Costa,ablösefrei,FC Lugano,Switzerland,Italian,Romance,FC Schaffhausen,Switzerland,German,Germanic
4001,Abgänge 20/21,Chinwendu Johan Nkama,Leihe,FC Lugano,Switzerland,Italian,Romance,ND Gorica,Slovenia,Slovene,Slavic
4002,Abgänge 20/21,Franklin Sasere,Leihe,FC Lugano,Switzerland,Italian,Romance,Hamrun Spart.,Malta,Maltese,Semitic
4003,Abgänge 20/21,Francisco Rodríguez,?,FC Lugano,Switzerland,Italian,Romance,FC Schaffhausen,Switzerland,German,Germanic
4004,Abgänge 20/21,Carlo Manicone,Leihe,FC Lugano,Switzerland,Italian,Romance,Grosseto,Italy,Italian,Romance
4005,Abgänge 20/21,Leonardo Rivoira,Leihe,FC Lugano,Switzerland,Italian,Romance,AC Bellinzona,Switzerland,Italian,Romance
4006,Abgänge 20/21,Eloge Yao,-,FC Lugano,Switzerland,Italian,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
4007,Abgänge 20/21,Daniel Pavlovic,-,FC Lugano,Switzerland,Italian,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
4008,Abgänge 20/21,Joel Untersee,-,FC Lugano,Switzerland,Italian,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
4009,Abgänge 20/21,Fulvio Sulmoni,-,FC Lugano,Switzerland,Italian,Romance,Karriereende,Karriereende,Karriereende,Karriereende
4010,Zugänge 19/20,Sandi Lovric,ablösefrei,Sturm Graz,Austria,German,Germanic,FC Lugano,Switzerland,Italian,Romance
4011,Zugänge 19/20,Filip Holender,ablösefrei,Honvéd,Hungary,Hungarian,Ugric,FC Lugano,Switzerland,Italian,Romance
4012,Zugänge 19/20,Franklin Sasere,?,Sunshine Stars,Nigeria,English,Germanic,FC Lugano,Switzerland,Italian,Romance
4013,Zugänge 19/20,Nicola Dalmonte,Leihe,Genua CFC,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4014,Zugänge 19/20,Francisco Rodríguez,?,FC Luzern,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
4015,Zugänge 19/20,Olivier Custodio,?,FC Luzern,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
4016,Zugänge 19/20,Linus Obexer,Leihe,BSC Young Boys,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
4017,Zugänge 19/20,Ransford Selasi,Leihe,Juventus U23,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4018,Zugänge 19/20,Christopher Lungoyi,?,FC Porto B,Portugal,Portuguese,Romance,FC Lugano,Switzerland,Italian,Romance
4019,Zugänge 19/20,Jefferson,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Lugano,Switzerland,Italian,Romance
4020,Zugänge 19/20,Daniel Pavlovic,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Lugano,Switzerland,Italian,Romance
4021,Zugänge 19/20,Rangelo Janga,Leihe,FC Astana,Kazakhstan,Kazakh,Turkic,FC Lugano,Switzerland,Italian,Romance
4022,Zugänge 19/20,Marco Aratore,Leihe,Ural,Russia,Russian,Slavic,FC Lugano,Switzerland,Italian,Romance
4023,Zugänge 19/20,Joel Untersee,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Lugano,Switzerland,Italian,Romance
4024,Zugänge 19/20,Alexander Muci,Leih-Ende,FC Chiasso,Switzerland,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4025,Zugänge 19/20,Carlo Manicone,Leih-Ende,Bisceglie,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4026,Abgänge 19/20,Carlinhos Junior,"1,80 Mio. €",FC Lugano,Switzerland,Italian,Romance,Shimizu S-Pulse,Japan,Japanese,Japonic
4027,Abgänge 19/20,Nikita Vlasenko,"1,80 Mio. €",FC Lugano,Switzerland,Italian,Romance,Juventus U19,Italy,Italian,Romance
4028,Abgänge 19/20,Edoardo Masciangelo,"1,00 Mio. €",FC Lugano,Switzerland,Italian,Romance,Juventus U23,Italy,Italian,Romance
4029,Abgänge 19/20,Eris Abedini,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Wil 1900,Switzerland,German,Germanic
4030,Abgänge 19/20,Leotrim Kryeziu,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Chiasso,Switzerland,Italian,Romance
4031,Abgänge 19/20,Chinwendu Johan Nkama,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Postojna,Slovenia,Slovene,Slavic
4032,Abgänge 19/20,Giorgio Perego,ablösefrei,FC Lugano,Switzerland,Italian,Romance,Castellanzese,Italy,Italian,Romance
4033,Abgänge 19/20,Mario Piccinocchi,ablösefrei,FC Lugano,Switzerland,Italian,Romance,Ascoli,Italy,Italian,Romance
4034,Abgänge 19/20,Dragan Mihajlovic,ablösefrei,FC Lugano,Switzerland,Italian,Romance,APOEL Nikosia,Cyprus,Greek,Hellenic
4035,Abgänge 19/20,Valon Fazliu,ablösefrei,FC Lugano,Switzerland,Italian,Romance,FC Wil 1900,Switzerland,German,Germanic
4036,Abgänge 19/20,Younes Bnou Marzouk,ablösefrei,FC Lugano,Switzerland,Italian,Romance,FC Chiasso,Switzerland,Italian,Romance
4037,Abgänge 19/20,Alexander Muci,ablösefrei,FC Lugano,Switzerland,Italian,Romance,Latina Calcio,Italy,Italian,Romance
4038,Abgänge 19/20,Gioele Franzese,ablösefrei,FC Lugano,Switzerland,Italian,Romance,Milano City,Italy,Italian,Romance
4039,Abgänge 19/20,Carlo Manicone,Leihe,FC Lugano,Switzerland,Italian,Romance,Bisceglie,Italy,Italian,Romance
4040,Abgänge 19/20,Bálint Vécsei,?,FC Lugano,Switzerland,Italian,Romance,Ferencváros,Hungary,Hungarian,Ugric
4041,Abgänge 19/20,Alexander Muci,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Chiasso,Switzerland,Italian,Romance
4042,Abgänge 19/20,Salah Aziz Binous,?,FC Lugano,Switzerland,Italian,Romance,FC Luzern,Switzerland,German,Germanic
4043,Abgänge 19/20,Carlo Manicone,Leihe,FC Lugano,Switzerland,Italian,Romance,Pianese,Italy,Italian,Romance
4044,Abgänge 19/20,Jetmir Krasniqi,-,FC Lugano,Switzerland,Italian,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
4045,Abgänge 19/20,Rangelo Janga,Leih-Ende,FC Lugano,Switzerland,Italian,Romance,FC Astana,Kazakhstan,Kazakh,Turkic
4046,Abgänge 19/20,Marc Janko,-,FC Lugano,Switzerland,Italian,Romance,Karriereende,Karriereende,Karriereende,Karriereende
4047,Abgänge 19/20,Nicola Dalmonte,Leih-Ende,FC Lugano,Switzerland,Italian,Romance,Genua CFC,Italy,Italian,Romance
4048,Zugänge 18/19,Roman Macek,"1,80 Mio. €",Juventus Turin,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4049,Zugänge 18/19,Noam Baumann,410 Tsd. €,FC Wil 1900,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
4050,Zugänge 18/19,Valon Fazliu,300 Tsd. €,Grasshoppers,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
4051,Zugänge 18/19,Edoardo Masciangelo,ablösefrei,Piacenza,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4052,Zugänge 18/19,Stanley Amuzie,ablösefrei,Sampdoria,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4053,Zugänge 18/19,Petar Brlek,Leihe,Genua CFC,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4054,Zugänge 18/19,Leotrim Kryeziu,ablösefrei,FC Drita,Kosovo,Albanian,Albanian,FC Lugano,Switzerland,Italian,Romance
4055,Zugänge 18/19,Miroslav Covilo,ablösefrei,Cracovia ,Poland,Polish,Slavic,FC Lugano,Switzerland,Italian,Romance
4056,Zugänge 18/19,Ákos Kecskés,ablösefrei,Atal. Bergamo,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4057,Zugänge 18/19,Bálint Vécsei,?,FC Bologna,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4058,Zugänge 18/19,Roman Macek,Leihe,Juventus Turin,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4059,Zugänge 18/19,Mijat Maric,?,KSC Lokeren,Belgium,French,Romance,FC Lugano,Switzerland,Italian,Romance
4060,Zugänge 18/19,Alexandro Cavagnera,Leihe,AC Mailand,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4061,Zugänge 18/19,Giorgio Perego,?,FC Mendrisio,Switzerland,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4062,Zugänge 18/19,Armando Sadiku,Leihe,UD Levante,Spain,Spanish,Romance,FC Lugano,Switzerland,Italian,Romance
4063,Zugänge 18/19,Salah Aziz Binous,?,Team Ticino U18,Switzerland,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4064,Zugänge 18/19,Cendrim Kameraj,?,Juventus U23,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4065,Zugänge 18/19,Lucio Soldini,?,Team Ticino U18,Switzerland,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4066,Zugänge 18/19,Numa Lavanchy,?,Grasshoppers,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
4067,Zugänge 18/19,Alexander Muci,-,FC Lugano U21,Switzerland,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4068,Zugänge 18/19,Younes Bnou Marzouk,Leih-Ende,Sliema Wander.,Malta,Maltese,Semitic,FC Lugano,Switzerland,Italian,Romance
4069,Zugänge 18/19,Younes Bnou Marzouk,Leih-Ende,Dalkurd FF,Sweden,Swedish,Germanic,FC Lugano,Switzerland,Italian,Romance
4070,Zugänge 18/19,Emerson Crepaldi,-,FC Lugano U21,Switzerland,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4071,Zugänge 18/19,Gioele Franzese,Leih-Ende,FC Wohlen,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
4072,Abgänge 18/19,Assan Ceesay,"1,80 Mio. €",FC Lugano,Switzerland,Italian,Romance,FC Zürich,Switzerland,German,Germanic
4073,Abgänge 18/19,Vladimir Golemic,760 Tsd. €,FC Lugano,Switzerland,Italian,Romance,FC Crotone,Italy,Italian,Romance
4074,Abgänge 18/19,Stanley Amuzie,ablösefrei,FC Lugano,Switzerland,Italian,Romance,NK Aluminij,Slovenia,Slovene,Slavic
4075,Abgänge 18/19,Eris Abedini,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Winterthur,Switzerland,German,Germanic
4076,Abgänge 18/19,Silvano Schäppi,ablösefrei,FC Lugano,Switzerland,Italian,Romance,FC Wil 1900,Switzerland,German,Germanic
4077,Abgänge 18/19,Bruno Martignoni,ablösefrei,FC Lugano,Switzerland,Italian,Romance,FC Chiasso,Switzerland,Italian,Romance
4078,Abgänge 18/19,Jetmir Krasniqi,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Voluntari,Romania,Romanian,Romance
4079,Abgänge 18/19,Davide Mariani,ablösefrei,FC Lugano,Switzerland,Italian,Romance,Levski Sofia,Bulgaria,Bulgarian,Slavic
4080,Abgänge 18/19,Gioele Franzese,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Wohlen,Switzerland,German,Germanic
4081,Abgänge 18/19,Emerson Crepaldi,?,FC Lugano,Switzerland,Italian,Romance,Gil Vicente,Portugal,Portuguese,Romance
4082,Abgänge 18/19,Younes Bnou Marzouk,Leihe,FC Lugano,Switzerland,Italian,Romance,Sliema Wander.,Malta,Maltese,Semitic
4083,Abgänge 18/19,Luca Crescenzi,?,FC Lugano,Switzerland,Italian,Romance,Pro Vercelli,Italy,Italian,Romance
4084,Abgänge 18/19,Joël Kiassumbua,?,FC Lugano,Switzerland,Italian,Romance,Servette FC,Switzerland,French,Romance
4085,Abgänge 18/19,Giorgio Perego,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Mendrisio,Switzerland,Italian,Romance
4086,Abgänge 18/19,Andrea Padula,?,FC Lugano,Switzerland,Italian,Romance,FC Chiasso,Switzerland,Italian,Romance
4087,Abgänge 18/19,Gioele Franzese,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Mendrisio,Switzerland,Italian,Romance
4088,Abgänge 18/19,Salah Aziz Binous,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Zürich,Switzerland,German,Germanic
4089,Abgänge 18/19,Carlo Manicone,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Chiasso,Switzerland,Italian,Romance
4090,Abgänge 18/19,Edoardo Masciangelo,Leihe,FC Lugano,Switzerland,Italian,Romance,Juventus U23,Italy,Italian,Romance
4091,Abgänge 18/19,Steve Rouiller,?,FC Lugano,Switzerland,Italian,Romance,Servette FC,Switzerland,French,Romance
4092,Abgänge 18/19,Stefano Guidotti,Leihe,FC Lugano,Switzerland,Italian,Romance,FC Chiasso,Switzerland,Italian,Romance
4093,Abgänge 18/19,Cristian Ledesma,-,FC Lugano,Switzerland,Italian,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
4094,Abgänge 18/19,Francesco Russo,-,FC Lugano,Switzerland,Italian,Romance,FC Lugano U21,Switzerland,Italian,Romance
4095,Abgänge 18/19,Roman Macek,Leih-Ende,FC Lugano,Switzerland,Italian,Romance,Juventus Turin,Italy,Italian,Romance
4096,Zugänge 17/18,Younes Bnou Marzouk,400 Tsd. €,Juventus Turin,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4097,Zugänge 17/18,Jetmir Krasniqi,ablösefrei,FC Chiasso,Switzerland,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4098,Zugänge 17/18,Stanley Amuzie,Leihe,Sampdoria,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4099,Zugänge 17/18,Fabio Daprelà,ablösefrei,Chievo Verona,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4100,Zugänge 17/18,Cristian Ledesma,ablösefrei,Ternana,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4101,Zugänge 17/18,Radomir Milosavljevic,ablösefrei,Mladost,Serbia,Serbian,Slavic,FC Lugano,Switzerland,Italian,Romance
4102,Zugänge 17/18,Luca Crescenzi,ablösefrei,AC Pisa,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4103,Zugänge 17/18,Mario Piccinocchi,?,LR Vicenza,Italy,Italian,Romance,FC Lugano,Switzerland,Italian,Romance
4104,Zugänge 17/18,Mattia Bottani,?,FC Wil 1900,Switzerland,German,Germanic,FC Lugano,Switzerland,Italian,Romance
